timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1775427317.6821215,236797.4375,718931.9375,258898.125,719508.25,719359.4375,248423.921875,219823.6875,225933.046875,0.0
1775427317.688754,236790.8125,718931.125,258893.390625,719507.4375,719358.625,248423.640625,219823.34375,225930.1875,0.0
1775427317.697015,236786.796875,718927.6875,258886.671875,719504.375,719355.8125,248415.875,219817.609375,225881.015625,0.0
1775427317.704751,236789.828125,718929.9375,258884.890625,719506.5625,719357.75,248415.6875,219818.328125,225898.625,0.0
1775427317.710674,236795.90625,718930.5625,258883.8125,719506.5625,719358.125,248416.765625,219820.03125,225919.828125,0.0
1775427317.7107532,236799.046875,718934.3125,258888.734375,719510.125,719361.8125,248424.8125,219825.65625,225942.4375,0.0
1775427317.71209,236794.65625,718933.4375,258885.6875,719509.5,719360.875,248428.296875,219825.484375,225887.28125,0.0
1775427317.7158012,236796.71875,718933.0625,258879.796875,719509.3125,719360.4375,248420.34375,219825.484375,225893.53125,0.0
1775427317.715854,236799.125,718934.0,258879.078125,719510.375,719361.6875,248419.796875,219823.421875,225910.34375,0.0
1775427317.7175496,236794.75,718933.8125,258875.5,719509.8125,719361.4375,248419.453125,219820.75,225938.234375,0.0
1775427317.7310953,236780.796875,718928.0625,258865.84375,719503.875,719355.5,248415.515625,219818.328125,225878.328125,0.0
1775427317.7386773,236790.546875,718930.375,258872.640625,719506.375,719358.0,248420.34375,219825.390625,225886.375,0.0
1775427317.7387552,236793.40625,718933.0625,258872.828125,719509.1875,719360.8125,248424.09375,219825.65625,225897.734375,0.0
1775427317.738778,236792.6875,718934.9375,258864.6875,719510.75,719362.5,248417.65625,219824.671875,225932.78125,0.0
1775427317.7418587,236790.640625,718932.0,258864.59375,719507.9375,719359.5625,248426.421875,219827.984375,225888.703125,0.0
1775427317.7419372,236793.3125,718931.75,258863.4375,719507.875,719358.9375,248425.875,219829.5,225883.703125,0.0
1775427317.7437303,236795.109375,718933.6875,258860.125,719509.8125,719361.0625,248426.59375,219828.4375,225898.359375,0.0
1775427317.7599156,236796.09375,718936.5625,258857.0,719512.375,719364.0,248426.953125,219829.234375,225936.09375,0.0
1775427317.7630773,236786.703125,718932.625,258852.34375,719508.4375,719360.375,248425.796875,219826.109375,225894.34375,0.0
1775427317.7631726,236792.515625,718931.3125,258858.0625,719507.4375,719359.125,248428.390625,219831.921875,225873.234375,0.0
1775427317.7653468,236792.15625,718932.0625,258855.75,719507.875,719359.75,248425.609375,219829.6875,225883.4375,0.0
1775427317.7654512,236797.96875,718933.0,258857.0,719508.3125,719360.375,248426.515625,219830.125,225919.90625,0.0
1775427317.7734854,236797.4375,718933.625,258857.171875,719509.125,719360.875,248430.171875,219833.796875,225911.234375,0.0
1775427317.7804654,236801.8125,718933.375,258860.03125,719509.1875,719361.1875,248435.0,219838.359375,225874.578125,0.0
1775427317.780589,236802.265625,718934.875,258854.84375,719510.75,719362.5,248433.03125,219834.609375,225885.84375,0.0
1775427317.7915993,236805.03125,718935.5625,258850.734375,719511.875,719363.9375,248430.703125,219836.921875,225913.203125,0.0
1775427317.7917044,236794.484375,718935.6875,258840.1875,719511.875,719364.0,248425.171875,219834.609375,225912.75,0.0
1775427317.8072257,236792.515625,718933.25,258838.3125,719509.125,719361.1875,248435.09375,219834.78125,225859.828125,0.0
1775427317.8073037,236801.453125,718936.1875,258842.0625,719511.5625,719363.5625,248434.28125,219842.203125,225879.671875,0.0
1775427317.807326,236801.8125,718936.8125,258837.5,719512.1875,719364.1875,248430.0,219842.203125,225903.90625,0.0
1775427317.8094952,236799.125,718939.6875,258835.0,719515.375,719366.6875,248431.0625,219844.890625,225933.5,0.0
1775427317.8130713,236793.140625,718939.25,258831.328125,719515.125,719366.4375,248435.984375,219843.640625,225881.28125,0.0
1775427317.8131487,236801.015625,718940.6875,258832.9375,719516.875,719368.25,248440.90625,219843.28125,225892.1875,0.0
1775427317.8149843,236797.796875,718938.25,258826.421875,719514.125,719365.375,248428.5625,219840.234375,225901.84375,0.0
1775427317.8286436,236800.828125,718939.625,258827.046875,719515.1875,719366.4375,248431.0625,219839.875,225937.796875,0.0
1775427317.831663,236797.796875,718938.0625,258827.21875,719514.125,719365.625,248440.1875,219838.265625,225883.875,0.0
