timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1772569427.9867377,249608.734375,685040.25,711443.625,281834.21875,711279.375,430527.96875,221229.625,712054.3125,0.0
1772569427.9891267,249612.9375,684923.5625,711441.75,281777.625,711277.8125,430505.15625,221186.96875,712052.5,0.0
1772569427.9891477,249611.859375,684861.0625,711445.6875,281857.65625,711282.25,430531.71875,221232.65625,712056.3125,0.0
1772569427.9998157,249611.0625,684926.4375,711452.0625,281992.3125,711288.6875,430580.625,221313.21875,712062.625,0.0
1772569428.0028791,249611.59375,685087.25,711443.5625,281878.84375,711280.375,430530.1875,221238.65625,712054.3125,0.0
1772569428.002913,249615.171875,685073.3125,711438.0625,281771.75,711275.125,430490.5,221169.09375,712049.0,0.0
1772569428.0085528,249616.0625,684862.3125,711443.375,281823.25,711280.3125,430512.6875,221197.96875,712053.8125,0.0
1772569428.0133328,249613.03125,684890.375,711448.5625,281950.09375,711285.75,430557.84375,221276.296875,712059.5625,0.0
1772569428.0133529,249615.796875,685052.9375,711442.375,281871.5,711279.125,430524.3125,221228.8125,712052.9375,0.0
1772569428.0235531,249621.703125,685112.375,711437.8125,281736.78125,711273.75,430478.0,221144.953125,712047.875,0.0
1772569428.0267067,249614.734375,684964.75,711437.8125,281756.8125,711274.0,430486.125,221155.765625,712048.125,0.0
1772569428.0267415,249614.8125,684898.8125,711446.9375,281881.15625,711283.5625,430533.59375,221238.375,712057.4375,0.0
1772569428.028541,249617.5,685027.4375,711445.875,281854.15625,711282.1875,430521.34375,221224.53125,712056.0625,0.0
1772569428.0372849,249617.671875,685161.4375,711437.5625,281690.90625,711273.6875,430460.28125,221123.84375,712047.75,0.0
1772569428.0397751,249613.921875,685043.0625,711436.375,281691.8125,711272.75,430464.125,221121.4375,712047.125,0.0
1772569428.0435033,249613.203125,684920.9375,711444.25,281813.75,711281.5625,430514.90625,221201.1875,712055.375,0.0
1772569428.0528643,249616.609375,684979.25,711445.0625,281837.28125,711282.25,430521.4375,221218.71875,712055.875,0.0
1772569428.0528855,249616.0625,685151.25,711434.9375,281661.6875,711271.8125,430450.09375,221110.265625,712045.625,0.0
1772569428.0547717,249614.453125,685037.375,711435.4375,281644.0625,711271.625,430444.8125,221094.4375,712046.0625,0.0
1772569428.071728,249611.859375,684878.0625,711443.375,281754.84375,711279.9375,430489.875,221164.703125,712054.0,0.0
1772569428.0717552,249608.734375,684955.9375,711443.875,281827.25,711280.75,430513.65625,221212.625,712054.4375,0.0
1772569428.0741088,249611.234375,685129.5625,711433.8125,281660.875,711270.375,430444.71875,221113.5625,712044.375,0.0
1772569428.074129,249612.9375,685013.5625,711434.875,281621.71875,711271.5,430432.84375,221091.75,712045.9375,0.0
1772569428.076022,249611.0625,684872.6875,711441.125,281715.0625,711277.875,430471.28125,221156.125,712051.625,0.0
1772569428.0785272,249610.796875,684934.625,711444.375,281826.53125,711281.0,430510.96875,221230.0625,712054.4375,0.0
1772569428.0822783,249608.46875,685138.125,711435.6875,281691.28125,711272.3125,430454.75,221149.59375,712046.3125,0.0
